ID_Appel,Date_Appel,Agent,Duree_Traitement_Sec,Statut,Note_Satisfaction,Montant_Facture_EUR,Canal,Sujet,Appel_Traite,Appel_Repris,Conformite,NPS,Reclamation
APP-12883,05/08/2023,Fatima Zahra,201,Résolu,5.0,22.65,TEL,Réclamation,Non,Non,Conforme,,Non
APP-12884,11/10/2023,Sophie Nguyen,209,Résolu,4.0,22.27,telephone,Réclamation,Non,Non,Non conforme,,Non
APP-12885,31/08/2023,Thomas Petit,119,Non résolu,3.0,41.87,Chat,Souscription contrat,Oui,Non,Conforme,9.0,Non
APP-12886,31/05/2023,Sophie Nguyen,242,Résolu,4.0,44.57,telephone,Litige paiement,Oui,Non,Non conforme,5.0,Non
APP-12887,11/11/2023,Sophie Nguyen,384,Résolu,4.0,25.22,Email,Réclamation,Oui,Non,Conforme,7.0,Non
APP-12888,19/05/2023,Yanis Belkacem,133,Résolu,4.0,43.06,Téléphone,Panne compteur,Oui,Non,,,Non
APP-12889,25/04/2023,Fatima Zahra,220,Non résolu,5.0,36.37,Téléphone,Changement d'offre,Oui,Non,Conforme,10.0,Non
APP-12890,17/12/2023,Thomas Petit,294,Résolu,5.0,34.69,Téléphone,Réclamation,Oui,Non,Conforme,,Non
APP-12891,08/09/2023,Fatima Zahra,100,Résolu,3.0,42.83,Chat,Changement d'offre,Oui,Non,Conforme,5.0,Non
APP-12892,04/07/2023,Sophie Nguyen,243,Résolu,5.0,36.66,Email,Demande d'information,Oui,Non,Non conforme,7.0,Oui
APP-12893,01/03/2023,Amandine Faure,333,Résolu,4.0,28.8,Chat,Demande d'information,Oui,Oui,Conforme,,Non
APP-12894,03/11/2023,Thomas Petit,150,Résolu,4.0,12.67,telephone,Relevé compteur,Oui,Oui,,,Non
APP-12895,22/11/2023,Sophie Nguyen,252,Résolu,2.0,27.59,TEL,Facturation,Oui,Non,Non conforme,,Non
APP-12896,15/07/2023,Sophie Nguyen,326,Non résolu,5.0,43.85,Chat,Facturation,Oui,Non,Conforme,6.0,Non
APP-12897,02/03/2023,Nicolas Roux,449,Résolu,5.0,25.92,telephone,Résiliation,Oui,Oui,Conforme,10.0,Non
APP-12898,02/01/2023,Julien Marchand,247,Non résolu,4.0,39.12,Email,Panne compteur,Non,Non,Conforme,,Non
APP-12899,29/12/2023,Nicolas Roux,175,Résolu,3.0,44.88,TEL,Souscription contrat,Non,Oui,Non conforme,,Oui
APP-12900,10/05/2023,Sophie Nguyen,76,Non résolu,4.0,41.55,Chat,Changement d'offre,Oui,Non,Conforme,8.0,Non
APP-12901,06/12/2023,Thomas Petit,176,,5.0,15.08,Téléphone,Déménagement,Oui,Non,Conforme,10.0,Non
APP-12902,28/12/2023,Yanis Belkacem,114,Non résolu,4.0,9.52,TEL,Changement d'offre,Oui,Non,Conforme,9.0,Non
APP-12903,06/02/2023,Sophie Nguyen,393,Résolu,2.0,20.85,Téléphone,Résiliation,Oui,Oui,Conforme,8.0,Non
APP-12904,13/12/2023,Marie Lefevre,320,,4.0,43.11,TEL,Panne compteur,Oui,Oui,Conforme,7.0,Non
APP-12905,18/01/2023,Amandine Faure,139,Non résolu,,17.92,Email,Facturation,Non,Non,Conforme,8.0,Non
APP-12906,23/02/2023,Julien Marchand,170,,5.0,42.56,Chat,Résiliation,Oui,Non,Conforme,,Non
APP-12907,11/10/2023,Sophie Nguyen,246,Résolu,5.0,36.35,telephone,Changement d'offre,Oui,Oui,Conforme,,Non
APP-12908,04/06/2023,Fatima Zahra,332,Non résolu,5.0,31.96,telephone,Changement d'offre,Oui,Non,Conforme,,Non
APP-12909,05/03/2023,Karim Boudiaf,285,Résolu,3.0,43.85,telephone,Réclamation,Oui,Non,Conforme,,Non
APP-12910,08/01/2023,Marie Lefevre,276,Résolu,5.0,27.13,telephone,Résiliation,Non,Non,Conforme,6.0,Non
APP-12911,08/12/2023,Amandine Faure,258,Non résolu,4.0,12.33,telephone,Litige paiement,Oui,Non,,,Non
APP-12912,21/09/2023,Nicolas Roux,143,Résolu,4.0,29.92,Téléphone,Demande d'information,Non,Non,Conforme,,Non
APP-12913,09/01/2023,Léa Girard,247,Résolu,5.0,25.85,Email,Résiliation,Oui,Non,Conforme,,Non
APP-12914,09/08/2023,Karim Boudiaf,236,Résolu,4.0,43.17,Chat,Résiliation,Oui,Non,Non conforme,8.0,Non
APP-12915,07/09/2023,Nicolas Roux,113,Résolu,,22.19,telephone,Facturation,Oui,Non,Conforme,,Non
APP-12916,27/05/2023,Thomas Petit,390,Résolu,2.0,30.34,TEL,Changement d'offre,,Non,Conforme,,Non
APP-12917,05/05/2023,Sophie Nguyen,186,Résolu,5.0,19.06,telephone,Déménagement,Oui,Oui,Conforme,7.0,Non
APP-12918,14/08/2023,Yanis Belkacem,115,Non résolu,,43.74,Téléphone,Déménagement,Oui,Non,Conforme,,Non
APP-12919,10/06/2023,Thomas Petit,200,Résolu,5.0,12.83,Email,Litige paiement,Non,Non,Conforme,8.0,Non
APP-12920,27/12/2023,Nicolas Roux,216,Non résolu,5.0,16.21,Email,Réclamation,Oui,Non,,8.0,Non
APP-12921,22/11/2023,Thomas Petit,233,Non résolu,,36.88,Email,Changement d'offre,Oui,Non,Conforme,7.0,Non
APP-12922,21/07/2023,Nicolas Roux,215,Résolu,3.0,11.14,Téléphone,Panne compteur,Oui,Non,Conforme,8.0,Non
APP-12923,19/11/2023,Amandine Faure,238,Résolu,2.0,37.88,TEL,Relevé compteur,Oui,Non,Conforme,3.0,Non
APP-12924,31/05/2023,Marie Lefevre,253,Résolu,4.0,39.62,Email,Litige paiement,Oui,Non,,,Non
APP-12925,04/07/2023,Léa Girard,248,Résolu,5.0,33.28,Email,Relevé compteur,Oui,Non,Conforme,,Non
APP-12926,23/12/2023,Nicolas Roux,275,Résolu,4.0,26.81,Téléphone,Relevé compteur,Oui,Non,Conforme,,Non
APP-12927,17/10/2023,Thomas Petit,280,Résolu,,16.62,Téléphone,Changement d'offre,Oui,Non,Conforme,10.0,Non
APP-12928,05/12/2023,Léa Girard,283,Non résolu,2.0,44.29,telephone,Souscription contrat,Oui,Oui,Conforme,10.0,Non
APP-12929,07/06/2023,Léa Girard,305,Non résolu,4.0,13.76,TEL,Demande d'information,Oui,Non,Conforme,,Non
APP-12930,07/06/2023,Karim Boudiaf,177,Résolu,,37.32,Téléphone,Résiliation,Non,Non,Conforme,,Non
APP-12931,10/09/2023,Yanis Belkacem,180,Résolu,5.0,14.92,Chat,Panne compteur,Oui,Non,Non conforme,,Non
APP-12932,22/10/2023,Fatima Zahra,6660,Résolu,4.0,28.52,Chat,Réclamation,Non,Non,,,Non
APP-12933,29/05/2023,Amandine Faure,203,Résolu,1.0,41.36,telephone,Changement d'offre,Oui,Non,Non conforme,9.0,Non
APP-12934,20/10/2023,Nicolas Roux,228,Résolu,3.0,32.76,TEL,Panne compteur,Oui,Non,Conforme,9.0,Non
APP-12935,20/10/2023,Nicolas Roux,220,Résolu,4.0,40.87,Téléphone,Déménagement,Oui,Oui,Conforme,9.0,Non
APP-12936,10/05/2023,Sophie Nguyen,444,Résolu,2.0,14.97,Chat,Changement d'offre,Oui,Non,Conforme,8.0,Non
APP-12937,18/08/2023,Thomas Petit,163,Résolu,5.0,37.78,telephone,Déménagement,Oui,Non,Conforme,3.0,Non
APP-12938,23/05/2023,Nicolas Roux,161,Non résolu,2.0,28.69,Email,Changement d'offre,Non,Oui,,,Non
APP-12939,23/12/2023,Karim Boudiaf,239,Résolu,4.0,26.6,Chat,Déménagement,Non,Non,Non conforme,6.0,Non
APP-12940,19/11/2023,Julien Marchand,223,Résolu,5.0,20.36,TEL,Demande d'information,Oui,Non,Conforme,,Non
APP-12941,29/07/2023,Julien Marchand,138,Résolu,3.0,27.31,TEL,Facturation,,Non,,,Non
APP-12942,24/03/2023,Nicolas Roux,231,Résolu,5.0,36.16,Email,Relevé compteur,Oui,Non,Non conforme,10.0,Non
APP-12943,12/10/2023,Yanis Belkacem,241,Non résolu,5.0,34.38,Email,Relevé compteur,Oui,Non,Conforme,,Oui
APP-12944,22/11/2023,Sophie Nguyen,194,Non résolu,4.0,35.93,Chat,Réclamation,Oui,Non,Conforme,10.0,Non
APP-12945,22/02/2023,Léa Girard,226,Non résolu,4.0,43.34,telephone,Réclamation,Oui,Non,Conforme,,Non
APP-12946,19/07/2023,Julien Marchand,171,Résolu,5.0,14.8,telephone,Demande d'information,Oui,Non,Conforme,,Non
APP-12947,10/11/2023,Nicolas Roux,138,Résolu,3.0,29.35,Téléphone,Facturation,Oui,Non,Conforme,,Non
APP-12948,24/10/2023,Marie Lefevre,202,Résolu,3.0,33.79,Email,Déménagement,Non,Non,Non conforme,,Non
APP-12949,02/01/2023,Karim Boudiaf,150,Résolu,,28.72,Téléphone,Souscription contrat,Oui,Non,Non conforme,2.0,Non
APP-12950,24/02/2023,Amandine Faure,122,Résolu,2.0,28.8,TEL,Déménagement,Oui,Non,Conforme,1.0,Non
APP-12951,29/04/2023,Yanis Belkacem,73,Résolu,4.0,8.22,Email,Relevé compteur,Oui,Non,Conforme,,Non
APP-12952,07/04/2023,Amandine Faure,259,Résolu,,42.04,TEL,Souscription contrat,Oui,Non,Conforme,,Non
APP-12953,18/11/2023,Amandine Faure,199,Non résolu,1.0,18.02,telephone,Changement d'offre,Oui,Oui,Non conforme,,Non
APP-12954,08/02/2023,Léa Girard,333,Non résolu,4.0,40.62,Email,Déménagement,Oui,Non,Non conforme,,Non
APP-12955,26/12/2023,Amandine Faure,64,Résolu,5.0,42.85,Email,Déménagement,Non,Non,Non conforme,10.0,Non
APP-12956,01/11/2023,Karim Boudiaf,206,,4.0,32.76,Email,Réclamation,Oui,Non,Non conforme,5.0,Non
APP-12957,15/08/2023,Léa Girard,259,Résolu,4.0,23.18,Email,Demande d'information,Oui,Non,Conforme,8.0,Non
APP-12958,07/12/2023,Amandine Faure,182,Résolu,2.0,15.07,Email,Panne compteur,Oui,Oui,Conforme,8.0,Non
APP-12959,08/05/2023,Nicolas Roux,236,Résolu,4.0,37.25,TEL,Déménagement,Oui,Non,Conforme,4.0,Non
APP-12960,18/04/2023,Karim Boudiaf,73,Résolu,4.0,22.21,Email,Changement d'offre,Oui,Non,Conforme,7.0,Non
APP-12961,24/01/2023,Karim Boudiaf,201,Résolu,3.0,39.61,Email,Demande d'information,Oui,Oui,Conforme,7.0,Non
APP-12962,23/02/2023,Nicolas Roux,163,Non résolu,4.0,12.35,Téléphone,Panne compteur,Oui,Non,Conforme,,Non
APP-12963,29/03/2023,Léa Girard,323,,5.0,17.32,telephone,Réclamation,Oui,Oui,Conforme,10.0,Non
APP-12964,21/12/2023,Yanis Belkacem,253,Résolu,5.0,27.74,TEL,Résiliation,Oui,Non,Non conforme,,Non
APP-12965,13/10/2023,Marie Lefevre,309,Résolu,2.0,30.07,telephone,Panne compteur,Oui,Non,Conforme,,Non
APP-12966,18/11/2023,Léa Girard,344,Résolu,5.0,27.36,TEL,Changement d'offre,,Non,Conforme,,Non
APP-12967,15/09/2023,Thomas Petit,194,Résolu,5.0,12.32,TEL,Relevé compteur,Non,Non,Conforme,,Non
APP-12968,21/12/2023,Amandine Faure,249,Non résolu,4.0,42.65,Téléphone,Litige paiement,Oui,Non,Conforme,6.0,Non
APP-12969,19/02/2023,Léa Girard,142,Résolu,2.0,19.41,TEL,Demande d'information,Non,Oui,Conforme,10.0,Non
APP-12970,16/06/2023,Marie Lefevre,272,Résolu,4.0,17.17,telephone,Déménagement,,Non,Conforme,9.0,Non
APP-12971,10/01/2023,Amandine Faure,285,Non résolu,2.0,9.34,telephone,Changement d'offre,Oui,Non,,,Non
APP-12972,10/05/2023,Yanis Belkacem,266,Résolu,3.0,15.39,Chat,Litige paiement,Oui,Oui,Non conforme,0.0,Non
APP-12973,04/12/2023,Amandine Faure,194,Résolu,4.0,21.74,telephone,Relevé compteur,Oui,Non,Conforme,7.0,Non
APP-12974,28/08/2023,Léa Girard,400,Résolu,3.0,12.19,Téléphone,Demande d'information,Oui,Non,Conforme,5.0,Non
APP-12975,23/08/2023,Thomas Petit,241,Non résolu,,,Email,Changement d'offre,Oui,Non,Conforme,9.0,Non
APP-12976,22/02/2023,Amandine Faure,203,Résolu,1.0,28.01,telephone,Panne compteur,Oui,Non,Non conforme,,Non
APP-12977,28/10/2023,Karim Boudiaf,10,Résolu,5.0,38.28,telephone,Changement d'offre,Non,Non,Conforme,10.0,Non
APP-12978,26/08/2023,Fatima Zahra,279,Résolu,5.0,33.64,Téléphone,Demande d'information,Oui,Non,Non conforme,,Non
APP-12979,20/07/2023,Yanis Belkacem,197,Non résolu,1.0,28.57,telephone,Demande d'information,Oui,Non,Conforme,7.0,Non
APP-12980,08/01/2023,Amandine Faure,173,Résolu,5.0,13.12,Email,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-12981,10/07/2023,Thomas Petit,390,Résolu,4.0,32.63,Email,Panne compteur,Oui,Non,,9.0,Non
APP-12982,27/06/2023,Amandine Faure,439,Non résolu,4.0,20.51,telephone,Demande d'information,Oui,Non,Conforme,7.0,Non
APP-12983,01/02/2023,Yanis Belkacem,275,Résolu,1.0,41.55,Téléphone,Relevé compteur,Oui,Oui,Conforme,,Non
APP-12984,15/04/2023,Amandine Faure,168,Non résolu,,24.64,TEL,Panne compteur,Oui,Non,Conforme,9.0,Non
APP-12985,30/05/2023,Amandine Faure,255,,5.0,35.99,Chat,Résiliation,Non,Non,Conforme,4.0,Non
APP-12986,10/06/2023,Léa Girard,-237,Résolu,,41.11,Téléphone,Relevé compteur,Oui,Non,Conforme,10.0,Non
APP-12987,03/01/2023,Fatima Zahra,371,,5.0,17.9,Chat,Résiliation,Oui,Non,Conforme,,Non
APP-12988,23/03/2023,Nicolas Roux,318,,1.0,41.16,Téléphone,Demande d'information,Non,Non,Non conforme,6.0,Non
APP-12989,17/06/2023,Nicolas Roux,222,Non résolu,4.0,,TEL,Souscription contrat,Oui,Oui,Conforme,7.0,Non
APP-12990,02/01/2023,Nicolas Roux,313,Résolu,4.0,11.28,Chat,Demande d'information,Oui,Non,Non conforme,6.0,Non
APP-12991,10/05/2023,Nicolas Roux,278,Résolu,4.0,40.0,TEL,Facturation,Oui,Oui,,,Non
APP-12992,29/09/2023,Fatima Zahra,153,Non résolu,5.0,16.86,Téléphone,Facturation,Oui,Non,Conforme,8.0,Non
APP-12993,04/02/2023,Thomas Petit,191,Non résolu,3.0,23.46,Email,Relevé compteur,Oui,Oui,Conforme,,Non
APP-12994,26/10/2023,Fatima Zahra,166,Non résolu,3.0,12.99,telephone,Demande d'information,Oui,Non,Conforme,,Non
APP-12995,12/04/2023,Léa Girard,137,Résolu,5.0,18.96,telephone,Changement d'offre,Oui,Non,Conforme,6.0,Non
APP-12996,05/02/2023,Yanis Belkacem,93,Résolu,,20.83,telephone,Relevé compteur,Oui,Non,Conforme,8.0,Non
APP-12997,11/06/2023,Yanis Belkacem,422,,5.0,35.62,Téléphone,Litige paiement,Oui,Non,Non conforme,9.0,Non
APP-12998,01/12/2023,Karim Boudiaf,264,Résolu,,20.28,telephone,Facturation,Oui,Oui,Conforme,,Non
APP-12999,24/04/2023,Amandine Faure,277,Résolu,5.0,,telephone,Demande d'information,Oui,Non,Conforme,10.0,Non
APP-13000,13/01/2023,Fatima Zahra,180,Non résolu,,12.82,TEL,Changement d'offre,Oui,Non,Conforme,3.0,Non
APP-13001,11/06/2023,Nicolas Roux,281,,3.0,20.79,TEL,Résiliation,,Non,Conforme,,Non
APP-13002,17/03/2023,Julien Marchand,185,Résolu,1.0,10.34,Chat,Litige paiement,Oui,Non,Conforme,,Non
APP-13003,26/09/2023,Léa Girard,6120,Résolu,5.0,12.87,Email,Résiliation,Oui,Non,,7.0,Non
APP-13004,04/02/2023,Léa Girard,272,Résolu,4.0,17.37,Email,Litige paiement,Oui,Non,Non conforme,6.0,Non
APP-13005,09/06/2023,Sophie Nguyen,327,Résolu,4.0,28.55,Email,Litige paiement,Oui,Non,Conforme,6.0,Non
APP-13006,07/12/2023,Yanis Belkacem,430,Résolu,1.0,16.63,Chat,Facturation,Oui,Non,Conforme,,Non
APP-13007,27/06/2023,Fatima Zahra,273,Résolu,5.0,39.98,TEL,Litige paiement,Oui,Non,Non conforme,8.0,Non
APP-13008,21/12/2023,Nicolas Roux,340,Résolu,3.0,8.6,Chat,Facturation,Oui,Non,Conforme,8.0,Non
APP-13009,24/11/2023,Yanis Belkacem,141,Résolu,3.0,,Email,Litige paiement,Oui,Non,Conforme,7.0,Non
APP-13010,21/06/2023,Julien Marchand,107,Non résolu,,28.11,Téléphone,Réclamation,,Oui,Non conforme,8.0,Non
APP-13011,22/11/2023,Karim Boudiaf,126,Résolu,2.0,10.69,Téléphone,Changement d'offre,Oui,Non,Conforme,10.0,Non
APP-13012,10/05/2023,Julien Marchand,182,,3.0,33.05,Téléphone,Demande d'information,Oui,Non,Conforme,6.0,Non
APP-13013,08/01/2023,Nicolas Roux,299,Résolu,,37.72,TEL,Changement d'offre,Oui,Non,Conforme,6.0,Non
APP-13014,06/09/2023,Amandine Faure,385,Résolu,3.0,32.49,TEL,Souscription contrat,Oui,Non,Conforme,9.0,Non
APP-13015,21/10/2023,Yanis Belkacem,277,Résolu,5.0,21.15,TEL,Facturation,Oui,Oui,Conforme,,Non
APP-13016,22/09/2023,Sophie Nguyen,185,Résolu,4.0,29.13,telephone,Résiliation,Oui,Non,Non conforme,,Non
APP-13017,19/07/2023,Sophie Nguyen,321,Résolu,5.0,35.58,telephone,Déménagement,Oui,Non,Conforme,7.0,Non
APP-13018,12/09/2023,Fatima Zahra,105,Non résolu,3.0,25.0,Téléphone,Réclamation,Oui,Non,Conforme,10.0,Non
APP-13019,03/01/2023,Léa Girard,157,Résolu,4.0,38.26,Email,Facturation,Oui,Non,Conforme,,Non
APP-13020,12/02/2023,Marie Lefevre,247,Résolu,5.0,32.47,TEL,Réclamation,Oui,Non,Conforme,2.0,Non
APP-13021,23/09/2023,Fatima Zahra,308,Non résolu,4.0,41.42,telephone,Facturation,Non,Non,Non conforme,6.0,Non
APP-13022,09/10/2023,Yanis Belkacem,221,Résolu,5.0,34.23,telephone,Souscription contrat,Oui,Non,Conforme,,Non
APP-13023,24/02/2023,Marie Lefevre,211,Résolu,5.0,38.48,Téléphone,Panne compteur,Oui,Oui,Conforme,8.0,Non
APP-13024,03/07/2023,Marie Lefevre,216,Résolu,,11.31,TEL,Résiliation,Oui,Non,Conforme,,Non
APP-13025,09/08/2023,Thomas Petit,337,Résolu,4.0,24.2,TEL,Panne compteur,Oui,Non,Conforme,9.0,Non
APP-13026,30/06/2023,Julien Marchand,171,,5.0,36.57,TEL,Déménagement,Oui,Non,Non conforme,,Non
APP-13027,31/01/2023,Fatima Zahra,151,Non résolu,3.0,10.79,Chat,Souscription contrat,Oui,Oui,Non conforme,9.0,Non
APP-13028,29/04/2023,Marie Lefevre,215,,3.0,30.05,Email,Réclamation,Oui,Non,Conforme,,Non
APP-13029,31/10/2023,Fatima Zahra,351,Résolu,,11.32,TEL,Facturation,Oui,Non,Conforme,9.0,Non
APP-13030,22/11/2023,Léa Girard,180,Résolu,5.0,43.58,Chat,Résiliation,Oui,Non,Conforme,0.0,Non
APP-13031,04/12/2023,Karim Boudiaf,216,Résolu,4.0,37.87,Chat,Litige paiement,Oui,Non,Conforme,,Non
APP-13032,07/03/2023,Amandine Faure,104,Résolu,5.0,42.54,Téléphone,Souscription contrat,Oui,Non,Conforme,,Non
APP-13033,21/10/2023,Yanis Belkacem,220,Non résolu,5.0,20.75,TEL,Relevé compteur,Oui,Oui,Conforme,,Non
APP-13034,16/05/2023,Fatima Zahra,260,Résolu,4.0,,telephone,Panne compteur,Non,Non,Conforme,,Non
APP-13035,19/08/2023,Amandine Faure,132,Résolu,4.0,,Email,Résiliation,,Non,Conforme,10.0,Non
APP-13036,21/02/2023,Karim Boudiaf,337,Résolu,,25.65,TEL,Réclamation,Oui,Non,Conforme,,Non
APP-13037,22/11/2023,Nicolas Roux,258,Non résolu,4.0,44.8,Téléphone,Relevé compteur,Non,Non,Conforme,9.0,Non
APP-13038,11/05/2023,Julien Marchand,193,Résolu,,44.73,Chat,Facturation,Oui,Non,Conforme,,Non
APP-13039,25/11/2023,Julien Marchand,259,Résolu,5.0,23.09,telephone,Déménagement,Oui,Non,Non conforme,9.0,Non
APP-13040,23/09/2023,Fatima Zahra,282,Non résolu,5.0,19.26,telephone,Litige paiement,Non,Non,Conforme,,Non
APP-13041,24/07/2023,Sophie Nguyen,82,Résolu,,11.2,Chat,Déménagement,Oui,Non,Conforme,,Non
APP-13042,10/09/2023,Karim Boudiaf,263,Résolu,,44.97,Email,Déménagement,Non,Non,Non conforme,7.0,Non
APP-13043,11/09/2023,Thomas Petit,347,Résolu,4.0,18.61,Email,Relevé compteur,Oui,Oui,Conforme,1.0,Oui
APP-13044,23/01/2023,Sophie Nguyen,170,Résolu,5.0,14.07,Chat,Changement d'offre,Oui,Oui,Conforme,6.0,Non
APP-13045,20/09/2023,Marie Lefevre,195,Résolu,5.0,,telephone,Changement d'offre,Oui,Non,Conforme,7.0,Non
APP-13046,21/11/2023,Yanis Belkacem,322,Non résolu,,41.51,Email,Souscription contrat,Oui,Non,Conforme,10.0,Non
APP-13047,09/02/2023,Thomas Petit,179,Non résolu,5.0,44.08,Téléphone,Changement d'offre,Oui,Non,Conforme,8.0,Non
APP-13048,09/05/2023,Yanis Belkacem,279,Résolu,5.0,20.15,TEL,Demande d'information,Non,Non,,,Non
APP-13049,21/11/2023,Fatima Zahra,212,Résolu,5.0,12.18,telephone,Changement d'offre,Oui,Non,Non conforme,9.0,Non
APP-13050,07/12/2023,Léa Girard,270,Résolu,4.0,14.1,Chat,Souscription contrat,Oui,Non,Conforme,2.0,Non
APP-13051,01/12/2023,Amandine Faure,322,Résolu,4.0,23.9,TEL,Demande d'information,Oui,Non,Conforme,9.0,Non
APP-13052,24/08/2023,Léa Girard,329,Non résolu,2.0,24.78,TEL,Facturation,Oui,Oui,Conforme,,Non
APP-13053,13/07/2023,Fatima Zahra,159,Résolu,5.0,44.6,TEL,Changement d'offre,Non,Non,Conforme,10.0,Non
APP-13054,12/02/2023,Marie Lefevre,225,Résolu,1.0,25.83,telephone,Résiliation,Oui,Non,Conforme,,Non
APP-13055,06/04/2023,Karim Boudiaf,196,Résolu,4.0,26.62,Email,Demande d'information,Oui,Non,Conforme,,Non
APP-13056,14/06/2023,Julien Marchand,342,Résolu,5.0,40.37,Chat,Panne compteur,Oui,Non,Conforme,7.0,Non
APP-13057,29/11/2023,Léa Girard,157,Résolu,5.0,42.73,Email,Panne compteur,Oui,Oui,Conforme,,Non
APP-13058,23/10/2023,Marie Lefevre,276,Résolu,5.0,28.37,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-13059,15/08/2023,Marie Lefevre,271,Résolu,5.0,38.56,Email,Panne compteur,Non,Oui,Non conforme,10.0,Oui
APP-13060,09/12/2023,Nicolas Roux,165,Résolu,5.0,19.73,Chat,Souscription contrat,Oui,Non,Conforme,9.0,Non
APP-13061,20/07/2023,Amandine Faure,95,Résolu,3.0,25.29,telephone,Facturation,Non,Non,Conforme,9.0,Non
APP-13062,12/05/2023,Nicolas Roux,183,Résolu,2.0,27.49,telephone,Relevé compteur,Oui,Non,Conforme,4.0,Non
APP-13063,17/08/2023,Amandine Faure,213,Résolu,,10.11,TEL,Relevé compteur,Oui,Non,Non conforme,,Non
APP-13064,25/11/2023,Julien Marchand,218,Résolu,5.0,25.18,telephone,Résiliation,Oui,Non,Conforme,,Non
APP-13065,03/10/2023,Karim Boudiaf,210,Résolu,5.0,24.03,Chat,Panne compteur,Oui,Non,Conforme,1.0,Non
APP-13066,14/08/2023,Yanis Belkacem,297,Résolu,5.0,23.77,TEL,Litige paiement,Oui,Oui,Conforme,,Non
APP-13067,11/09/2023,Amandine Faure,312,Non résolu,5.0,20.35,telephone,Relevé compteur,Oui,Non,Conforme,,Non
APP-13068,07/08/2023,Marie Lefevre,336,Résolu,,9.93,TEL,Panne compteur,Oui,Non,Non conforme,9.0,Non
APP-13069,27/08/2023,Sophie Nguyen,175,,4.0,8.47,Téléphone,Litige paiement,Non,Non,Conforme,,Non
APP-13070,24/05/2023,Marie Lefevre,229,Résolu,5.0,12.84,TEL,Changement d'offre,Oui,Non,Conforme,3.0,Non
APP-13071,03/02/2023,Amandine Faure,369,Résolu,5.0,16.72,telephone,Réclamation,Oui,Non,Conforme,8.0,Non
APP-13072,09/11/2023,Fatima Zahra,225,Non résolu,,27.25,TEL,Panne compteur,Oui,Oui,Conforme,,Non
APP-13073,29/04/2023,Julien Marchand,406,Résolu,3.0,44.08,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-13074,30/03/2023,Julien Marchand,192,Non résolu,4.0,15.9,TEL,Litige paiement,Oui,Oui,Conforme,0.0,Non
APP-13075,28/11/2023,Thomas Petit,288,Non résolu,5.0,33.02,Téléphone,Résiliation,Oui,Non,Conforme,9.0,Non
APP-13076,22/03/2023,Julien Marchand,301,Non résolu,5.0,11.29,Email,Demande d'information,Non,Non,Conforme,,Non
APP-13077,23/05/2023,Julien Marchand,226,Non résolu,5.0,26.93,Email,Déménagement,Non,Non,Conforme,,Non
APP-13078,25/04/2023,Thomas Petit,204,Résolu,5.0,30.91,Chat,Facturation,,Non,Conforme,,Non
APP-13079,01/09/2023,Amandine Faure,147,Résolu,4.0,13.9,telephone,Déménagement,Oui,Non,Conforme,,Non
APP-13080,22/03/2023,Thomas Petit,208,Non résolu,4.0,24.61,TEL,Demande d'information,Oui,Non,Conforme,6.0,Non
APP-13081,28/12/2023,Karim Boudiaf,123,Résolu,1.0,30.16,telephone,Souscription contrat,Oui,Non,Conforme,,Non
APP-13082,18/02/2023,Fatima Zahra,338,Non résolu,5.0,18.18,Chat,Litige paiement,Oui,Non,Conforme,5.0,Non
APP-13083,30/10/2023,Yanis Belkacem,107,Résolu,5.0,41.65,TEL,Résiliation,Oui,Non,Conforme,,Non
APP-13084,01/04/2023,Sophie Nguyen,183,,,41.63,TEL,Changement d'offre,Oui,Non,Conforme,,Non
APP-13085,19/07/2023,Fatima Zahra,257,Résolu,4.0,43.44,telephone,Souscription contrat,Oui,Non,Conforme,,Non
APP-13086,12/05/2023,Fatima Zahra,245,Résolu,5.0,19.22,Chat,Facturation,Oui,Non,Non conforme,9.0,Non
APP-13087,10/08/2023,Yanis Belkacem,166,Résolu,4.0,22.54,Email,Litige paiement,Oui,Non,Conforme,4.0,Non
APP-13088,26/10/2023,Amandine Faure,267,Résolu,3.0,43.45,Email,Panne compteur,Oui,Non,Conforme,,Non
APP-13089,03/11/2023,Thomas Petit,127,Résolu,3.0,26.61,Chat,Relevé compteur,Oui,Oui,Conforme,7.0,Non
APP-13090,11/11/2023,Yanis Belkacem,258,Résolu,,20.59,Chat,Relevé compteur,Oui,Non,Conforme,,Non
APP-13091,25/05/2023,Yanis Belkacem,174,Résolu,4.0,39.67,Email,Litige paiement,Oui,Non,,,Non
APP-13092,20/05/2023,Julien Marchand,119,Non résolu,5.0,15.07,Email,Changement d'offre,Non,Non,Conforme,,Non
APP-13093,07/02/2023,Yanis Belkacem,214,Résolu,4.0,36.44,TEL,Résiliation,Oui,Non,Conforme,,Non
APP-13094,12/07/2023,Amandine Faure,319,Résolu,3.0,15.62,Téléphone,Panne compteur,Oui,Non,Conforme,10.0,Non
APP-13095,21/12/2023,Julien Marchand,170,Résolu,5.0,19.9,Email,Facturation,Oui,Oui,Conforme,6.0,Non
APP-13096,28/02/2023,Nicolas Roux,301,Résolu,3.0,42.47,TEL,Litige paiement,Oui,Oui,Conforme,8.0,Non
